"CaseID","weight"
"55",0.427629086622732
"58",0.696315770639631
"61",0.541160000552766
"63",0.487709712135468
"64",2.39797213545487
"65",0.369976341432314
"73",0.427629086622732
"79",1.66351345467605
"80",0.487709712135468
"81",0.625487986224311
"86",0.609534117034277
"89",2.45413888298908
"92",0.481658876240883
"95",0.625487986224311
"98",1.3301597743978
"99",3.07519622664508
"103",0.63493171203735
"106",0.416721861128258
"107",0.549330527851066
"111",1.00905853339954
"113",0.661478360432076
"116",0.541160000552766
"117",0.541160000552766
"118",0.416721861128258
"121",0.549330527851066
"123",1.01623701707034
"126",0.481658876240883
"127",0.487709712135468
"132",0.549330527851066
"137",0.6099355007791
"140",0.541516359321701
"141",0.416721861128258
"143",0.602438817568445
"153",0.416721861128258
"154",0.609534117034277
"155",0.541160000552766
"158",0.427629086622732
"162",0.416721861128258
"168",0.609534117034277
"176",0.541516359321701
"179",0.784293403060719
"183",0.427629086622732
"185",0.541516359321701
"192",0.541160000552766
"198",0.487709712135468
"204",0.541160000552766
"206",0.602438817568445
"216",0.87922843736651
"219",0.696315770639631
"220",0.6099355007791
"222",0.481658876240883
"224",0.6099355007791
"229",0.625487986224311
"232",0.541516359321701
"233",1.47690985113702
"237",0.625899875736705
"245",0.6099355007791
"248",2.45413888298908
"255",0.541160000552766
"259",0.541160000552766
"266",0.549330527851066
"274",0.696315770639631
"276",1.47690985113702
"277",0.541516359321701
"278",0.76455533885542
"280",0.87922843736651
"283",1.66241873685893
"284",0.549330527851066
"286",0.6099355007791
"289",0.625487986224311
"293",1.66241873685893
"299",1.3301597743978
"302",2.99780373509977
"306",0.678555348434241
"309",0.678555348434241
"312",0.609534117034277
"314",0.678555348434241
"316",0.549330527851066
"319",0.63493171203735
"325",2.03203122789151
"327",0.625487986224311
"332",0.541160000552766
"333",0.86115485792938
"335",0.6099355007791
"337",0.6099355007791
"341",0.63493171203735
"347",0.369976341432314
"352",0.549330527851066
"360",0.602438817568445
"361",0.609534117034277
"365",0.625487986224311
"368",0.63493171203735
"369",0.6099355007791
"371",0.696315770639631
"373",0.76455533885542
"375",0.416721861128258
"380",0.416721861128258
"383",3.98464175278778
"388",1.14463584201493
"392",0.602438817568445
"400",0.6099355007791
"402",0.549330527851066
"409",0.481658876240883
"410",0.6099355007791
"411",0.416721861128258
"417",0.549330527851066
"418",0.602438817568445
"420",0.416721861128258
"423",0.86115485792938
"424",0.625487986224311
"428",1.3301597743978
"430",0.481658876240883
"432",0.369976341432314
"439",1.47690985113702
"441",0.625899875736705
"453",0.549330527851066
"455",2.21028847524071
"471",0.541160000552766
"476",0.6099355007791
"485",0.541160000552766
"486",0.678555348434241
"487",0.541160000552766
"490",0.678555348434241
"497",0.86115485792938
"498",0.609534117034277
"501",0.369976341432314
"505",1.14463584201493
"510",0.70451671780869
"512",0.416721861128258
"513",0.481658876240883
"514",0.6099355007791
"516",0.704980648457659
"518",0.6099355007791
"519",3.07519622664508
"525",0.609534117034277
"530",2.03203122789151
"534",0.70451671780869
"536",0.549330527851066
"541",1.85066445619398
"542",0.609534117034277
"545",0.481658876240883
"548",0.609534117034277
"555",0.625899875736705
"556",0.427629086622732
"557",1.40704789687116
"558",0.63493171203735
"565",0.678555348434241
"574",0.602438817568445
"582",0.63493171203735
"583",0.416721861128258
"587",0.549330527851066
"596",0.416721861128258
"597",0.427629086622732
"600",0.487709712135468
"602",0.661478360432076
"611",0.678555348434241
"619",0.745054379391319
"620",0.416721861128258
"625",0.609534117034277
"627",0.602438817568445
"628",0.63493171203735
"629",1.66241873685893
"633",0.70451671780869
"639",0.369976341432314
"641",0.487709712135468
"642",0.86115485792938
"648",0.563708635882279
"653",0.6099355007791
"658",0.661478360432076
"663",0.70451671780869
"670",0.661478360432076
"672",0.609534117034277
"674",0.541160000552766
"677",0.63493171203735
"688",1.676723721574
"693",0.661478360432076
"699",0.487709712135468
"707",0.541516359321701
"712",0.696315770639631
"714",2.99780373509977
"721",0.602438817568445
"723",0.63493171203735
"728",0.70451671780869
"743",0.602438817568445
"746",0.6099355007791
"750",1.06479807984309
"752",0.481658876240883
"756",0.63493171203735
"763",0.661478360432076
"767",0.541516359321701
"770",0.602438817568445
"774",0.696315770639631
"775",0.549330527851066
"792",0.549330527851066
"793",0.369976341432314
"798",1.00905853339954
"804",0.427629086622732
"818",0.427629086622732
"825",0.487709712135468
"839",1.13655037616111
"843",0.563708635882279
"848",0.602438817568445
"851",0.481658876240883
"855",1.66241873685893
"856",1
"857",0.704980648457659
"859",0.541160000552766
"862",0.541160000552766
"867",2.45413888298908
"869",0.602438817568445
"873",0.549330527851066
"874",0.549330527851066
"878",0.602438817568445
"890",0.76455533885542
"896",0.563708635882279
"900",0.625487986224311
"903",0.416721861128258
"906",0.487709712135468
"907",1.66241873685893
"908",0.86115485792938
"912",1.676723721574
"916",0.63493171203735
"918",0.63493171203735
"933",0.563708635882279
"941",1.676723721574
"943",0.541516359321701
"944",0.602438817568445
"945",1.47690985113702
"949",0.369976341432314
"962",0.990316595266113
"977",0.416721861128258
"996",0.416721861128258
"1000",0.563708635882279
"1011",0.481658876240883
"1017",0.416721861128258
"1024",0.70451671780869
"1027",0.625487986224311
"1028",0.625487986224311
"1029",0.784293403060719
"1041",0.87922843736651
"1044",0.541160000552766
"1068",0.745054379391319
"1078",1.13655037616111
"1081",0.541160000552766
"1085",0.70451671780869
"1099",0.625487986224311
"1102",0.696315770639631
"1105",0.63493171203735
"1107",0.602438817568445
"1112",0.609534117034277
"1113",0.625899875736705
"1116",1.8885732724076
"1131",0.609534117034277
"1143",0.369976341432314
"1145",0.678555348434241
"1148",0.745054379391319
"1153",0.549330527851066
"1155",1.00905853339954
"1160",0.678555348434241
"1162",0.609534117034277
"1164",0.625487986224311
"1165",0.609534117034277
"1166",0.481658876240883
"1167",0.416721861128258
"1174",0.76455533885542
"1176",0.661478360432076
"1181",0.86115485792938
"1185",0.704980648457659
"1187",0.549330527851066
"1196",0.87922843736651
"1197",0.745054379391319
"1199",0.745054379391319
"1200",0.541516359321701
"1202",0.487709712135468
"1203",0.416721861128258
"1204",0.369976341432314
"1208",0.541160000552766
"1210",0.416721861128258
"1221",0.745054379391319
"1222",0.541160000552766
"1224",0.70451671780869
"1232",0.609534117034277
"1233",0.63493171203735
"1236",0.63493171203735
"1238",0.661478360432076
"1242",0.745054379391319
"1244",1.80408936871235
"1247",0.602438817568445
"1250",0.704980648457659
"1255",0.609534117034277
"1258",0.549330527851066
"1262",0.86115485792938
"1263",0.6099355007791
"1264",0.549330527851066
"1267",0.416721861128258
"1268",0.549330527851066
"1269",0.86115485792938
"1270",0.745054379391319
"1271",0.609534117034277
"1273",0.541160000552766
"1274",0.549330527851066
"1279",0.678555348434241
"1281",0.602438817568445
"1285",0.416721861128258
"1294",2.03203122789151
"1299",0.625899875736705
"1305",0.76455533885542
"1306",0.549330527851066
"1310",0.541516359321701
"1312",3.37656820690673
"1313",0.549330527851066
"1316",0.416721861128258
"1317",0.609534117034277
"1318",2.03203122789151
"1327",0.541160000552766
"1339",0.6099355007791
"1344",0.541160000552766
"1345",0.625487986224311
"1346",0.416721861128258
"1348",0.625487986224311
"1349",1.13655037616111
"1364",0.541160000552766
"1367",0.87922843736651
"1369",0.625899875736705
"1378",1.00905853339954
"1381",0.369976341432314
"1385",0.745054379391319
"1392",2.48955250345692
"1394",0.416721861128258
"1402",1.01623701707034
"1404",0.563708635882279
"1410",0.416721861128258
"1413",0.416721861128258
"1422",0.549330527851066
"1435",1.01623701707034
"1443",0.487709712135468
"1447",1.47593793262095
"1454",1.6430673036151
"1468",0.609534117034277
"1471",0.549330527851066
"1472",0.563708635882279
"1474",0.541160000552766
"1479",0.416721861128258
"1495",2.48955250345692
"1497",0.625487986224311
"1500",3.37656820690673
"1504",0.609534117034277
"1511",0.6099355007791
"1512",0.784293403060719
"1516",0.602438817568445
"1520",0.602438817568445
"1524",1.85066445619398
"1532",0.602438817568445
"1535",0.563708635882279
"1536",0.661478360432076
"1539",0.745054379391319
"1573",0.86115485792938
"1579",0.704980648457659
"1584",0.369976341432314
"1586",0.481658876240883
"1587",2.21028847524071
"1588",2.03203122789151
"1595",0.990316595266113
"1598",2.45413888298908
"1599",0.602438817568445
"1600",0.427629086622732
"1605",0.369976341432314
"1607",0.541516359321701
"1612",0.416721861128258
"1619",1
"1622",0.416721861128258
"1629",0.678555348434241
"1639",0.678555348434241
"1643",0.696315770639631
"1658",1.00905853339954
"1660",0.549330527851066
"1662",0.70451671780869
"1670",0.625899875736705
"1673",1.01623701707034
"1674",0.609534117034277
"1685",0.63493171203735
"1688",3.07519622664508
"1689",3.37656820690673
"1694",0.541516359321701
"1695",0.481658876240883
"1699",0.541516359321701
"1703",1.676723721574
"1709",0.563708635882279
"1719",0.76455533885542
"1728",0.541160000552766
"1740",0.745054379391319
"1751",0.6099355007791
"1752",0.63493171203735
"1753",0.63493171203735
"1759",2.45413888298908
"1781",0.416721861128258
"1782",0.369976341432314
"1783",0.625899875736705
"1786",0.602438817568445
"1803",0.416721861128258
"1807",0.549330527851066
"1812",0.541516359321701
"1813",0.481658876240883
"1814",1.6430673036151
"1815",0.427629086622732
"1820",1.8885732724076
"1822",0.541516359321701
"1823",0.736565380711705
"1824",0.541160000552766
"1835",0.549330527851066
"1836",0.696315770639631
"1839",0.602438817568445
"1840",0.427629086622732
"1841",0.549330527851066
"1855",0.625487986224311
"1858",0.678555348434241
"1862",0.704980648457659
"1872",0.369976341432314
"1873",0.696315770639631
"1875",2.03203122789151
"1876",1.00905853339954
"1880",1.49822189883567
"1895",1.13655037616111
"1904",0.6099355007791
"1906",0.541160000552766
"1908",0.487709712135468
"1913",0.481658876240883
"1916",0.625899875736705
"1919",0.416721861128258
"1925",1.00905853339954
"1926",1.8885732724076
"1934",0.745054379391319
"1941",0.678555348434241
"1951",1.66241873685893
"1955",1.66351345467605
"1964",0.990316595266113
"1966",0.70451671780869
"1967",0.990316595266113
"1976",0.549330527851066
"1977",0.86115485792938
"1978",0.678555348434241
"1979",0.609534117034277
"1985",0.549330527851066
"1986",0.481658876240883
"2000",0.602438817568445
"2001",0.678555348434241
"2006",2.03203122789151
"2010",0.678555348434241
"2011",0.86115485792938
"2022",0.86115485792938
"2024",2.45413888298908
"2025",1.47690985113702
"2026",0.76455533885542
"2047",1.00905853339954
"2061",2.76421275702985
"2084",0.6099355007791
"2095",2.99780373509977
"2096",1.00905853339954
"2098",0.625487986224311
"2102",0.696315770639631
"2111",0.609534117034277
"2112",2.39797213545487
"2115",0.541160000552766
"2123",0.549330527851066
"2124",0.549330527851066
"2125",2.21028847524071
"2130",0.930051071666138
"2132",0.416721861128258
"2134",1.66351345467605
"2137",0.549330527851066
"2142",0.549330527851066
"2158",0.704980648457659
"2159",0.625487986224311
"2161",1.01623701707034
"2166",0.563708635882279
"2169",0.661478360432076
"2174",0.416721861128258
"2185",0.416721861128258
"2186",1.66241873685893
"2198",3.37656820690673
"2201",0.6099355007791
"2202",0.70451671780869
"2203",0.6099355007791
"2207",1.00905853339954
"2213",0.696315770639631
"2221",0.87922843736651
"2222",0.609534117034277
"2229",0.70451671780869
"2247",1.00905853339954
"2249",0.86115485792938
"2251",0.487709712135468
"2261",0.609534117034277
"2269",0.678555348434241
"2283",2.03203122789151
"2292",0.63493171203735
"2302",0.704980648457659
"2304",0.481658876240883
"2316",0.87922843736651
"2317",2.21028847524071
"2320",2.03203122789151
"2327",0.416721861128258
"2339",0.481658876240883
"2345",1.00905853339954
"2352",0.63493171203735
"2353",0.541516359321701
"2356",0.70451671780869
"2357",0.602438817568445
"2358",0.427629086622732
"2372",0.563708635882279
"2374",0.416721861128258
"2380",0.704980648457659
"2381",0.6099355007791
"2383",0.6099355007791
"2384",0.369976341432314
"2385",0.416721861128258
"2388",1.62471068901697
"2390",0.86115485792938
"2391",0.86115485792938
"2396",4.48809056471755
"2398",0.549330527851066
"2400",0.625487986224311
"2401",0.696315770639631
"2404",0.427629086622732
"2405",0.86115485792938
"2410",0.602438817568445
"2411",0.549330527851066
"2420",0.416721861128258
"2421",0.427629086622732
"2429",0.76455533885542
"2436",0.63493171203735
"2438",1.66241873685893
"2442",1.8885732724076
"2445",1.01623701707034
"2454",0.63493171203735
"2455",1.676723721574
"2456",0.745054379391319
"2457",0.6099355007791
"2463",0.487709712135468
"2474",0.63493171203735
"2476",0.990316595266113
"2477",0.563708635882279
"2481",0.784293403060719
"2482",0.6099355007791
"2488",0.625899875736705
"2491",0.416721861128258
"2492",0.784293403060719
"2501",2.45413888298908
"2510",0.487709712135468
"2512",1.49822189883567
"2515",0.549330527851066
"2520",0.745054379391319
"2522",0.369976341432314
"2525",0.990316595266113
"2528",0.609534117034277
"2529",0.959628140424687
"2532",0.487709712135468
"2533",1.6430673036151
"2535",2.45252387377268
"2538",0.549330527851066
"2541",0.541160000552766
"2542",0.63493171203735
"2544",0.609534117034277
"2546",0.6099355007791
"2556",0.541160000552766
"2557",0.416721861128258
"2560",0.427629086622732
"2563",0.625487986224311
"2564",0.416721861128258
"2571",0.481658876240883
"2573",0.541160000552766
"2574",0.625487986224311
"2577",0.76455533885542
"2578",3.37656820690673
"2580",0.625899875736705
"2588",0.416721861128258
"2589",0.416721861128258
"2594",0.416721861128258
"2598",0.549330527851066
"2600",0.481658876240883
"2604",0.416721861128258
"2607",0.86115485792938
"2612",0.609534117034277
"2618",0.549330527851066
"2619",0.784293403060719
"2630",0.541516359321701
"2635",0.549330527851066
"2636",0.487709712135468
"2637",0.602438817568445
"2641",0.63493171203735
"2651",0.678555348434241
"2654",0.549330527851066
"2655",1.3301597743978
"2660",0.549330527851066
"2677",0.625899875736705
"2682",0.481658876240883
"2685",0.625487986224311
"2692",0.86115485792938
"2696",0.625899875736705
"2697",0.416721861128258
"2714",0.541160000552766
"2716",1.49822189883567
"2718",0.416721861128258
"2719",0.6099355007791
"2730",0.549330527851066
"2736",0.549330527851066
"2740",0.6099355007791
"2741",0.416721861128258
"2743",0.625487986224311
"2747",0.745054379391319
"2748",0.487709712135468
"2750",0.563708635882279
"2754",0.427629086622732
"2760",0.563708635882279
"2761",0.416721861128258
"2762",2.99780373509977
"2765",0.369976341432314
"2766",0.63493171203735
"2772",0.63493171203735
"2774",0.549330527851066
"2775",0.602438817568445
"2776",0.86115485792938
"2783",0.416721861128258
"2790",0.563708635882279
"2792",0.427629086622732
"2794",0.609534117034277
"2800",0.549330527851066
"2805",1.13655037616111
"2806",0.63493171203735
"2821",1.3301597743978
"2823",0.990316595266113
"2824",0.549330527851066
"2825",0.87922843736651
"2831",0.416721861128258
"2833",0.481658876240883
"2835",0.609534117034277
"2836",1.47593793262095
"2837",2.7302379722537
"2838",0.63493171203735
"2839",1.85066445619398
"2841",0.86115485792938
"2847",2.03203122789151
"2848",0.704980648457659
"2852",0.549330527851066
"2853",0.487709712135468
"2858",0.541160000552766
"2865",0.416721861128258
"2870",0.369976341432314
"2875",0.704980648457659
"2876",0.541516359321701
"2882",0.86115485792938
"2883",0.661643490108949
"3149",2.7302379722537
"3150",3.98464175278778
"3151",0.481658876240883
"3152",0.427629086622732
"3153",0.541516359321701
"7110",0.696315770639631
"7112",0.602438817568445
"7113",1.13655037616111
"7114",1.13655037616111
"7116",2.45252387377268
"7118",1.6430673036151
"7119",1.6430673036151
"7120",1.13655037616111
"7121",0.76455533885542
"7123",2.45413888298908
"7125",0.427629086622732
"7127",0.6099355007791
"7128",0.427629086622732
"7130",2.7302379722537
"7132",0.549330527851066
"7134",2.21028847524071
"7136",1.13655037616111
"7138",0.704980648457659
"7139",0.427629086622732
"7141",2.7302379722537
"7142",0.678555348434241
"7143",1.47593793262095
"7147",3.07519622664508
"7149",2.45413888298908
"7150",0.678555348434241
"7152",4.21496868718896
"7153",0.678555348434241
"7156",0.63493171203735
"7157",1.47690985113702
"7162",0.990316595266113
"7163",3.07519622664508
"7164",1.49822189883567
"7166",1.47690985113702
"7174",1.6430673036151
"7176",1.8885732724076
"7177",0.369976341432314
"7178",1.676723721574
"7179",0.481658876240883
"7180",0.696315770639631
"7181",1.3301597743978
"7183",0.427629086622732
"7184",1.49822189883567
"7188",1.01623701707034
"7191",1.3301597743978
"7193",2.21028847524071
"7196",1.676723721574
"7197",2.45413888298908
"7198",2.7302379722537
"7200",1
"7201",1.6430673036151
"7202",2.21028847524071
"7203",1.676723721574
"7205",1.6430673036151
"7206",3.07519622664508
"7207",0.549330527851066
"7208",3.07519622664508
"7209",0.549330527851066
"7211",0.625487986224311
"7212",1.3301597743978
"7214",3.07519622664508
"7215",1.47690985113702
"7216",1.8885732724076
"7218",2.21028847524071
"7219",0.678555348434241
"7220",2.39797213545487
"7221",2.39797213545487
"7225",1.00905853339954
"7228",0.6099355007791
"7231",0.427629086622732
"7232",0.427629086622732
"7235",0.602438817568445
"7237",0.6099355007791
"7238",1.8885732724076
"7239",0.678555348434241
"7241",0.602438817568445
"7242",0.481658876240883
"7245",0.609534117034277
"7246",1.6430673036151
"7247",2.7302379722537
"7248",3.98464175278778
"7255",3.98464175278778
"7256",0.625487986224311
"7257",1.3301597743978
"7261",1.66351345467605
"7263",0.696315770639631
"7264",0.602438817568445
"7265",2.76421275702985
"7267",2.03203122789151
"7269",1.13655037616111
"7271",1.676723721574
"7272",3.98464175278778
"7273",1.00905853339954
"7274",0.549330527851066
"7278",0.427629086622732
"7279",2.21028847524071
"7280",2.33805127055055
"7281",1.3301597743978
"7282",0.549330527851066
"7283",2.21028847524071
"7285",2.21028847524071
"7286",0.609534117034277
"7287",2.39797213545487
"7290",2.45252387377268
"7291",0.416721861128258
"7293",0.6099355007791
"7296",0.602438817568445
"7298",1.8885732724076
"7301",1.676723721574
"7302",0.678555348434241
"7304",1.13655037616111
"7307",0.602438817568445
"7310",1.66351345467605
"7315",0.481658876240883
"7317",0.678555348434241
"7321",0.541516359321701
"7323",3.98464175278778
"7325",0.609534117034277
"7326",4.48809056471755
"7327",1.01623701707034
"7329",0.696315770639631
"7330",1.6430673036151
"7333",1.13655037616111
"7335",3.98464175278778
"7338",0.625899875736705
"7340",2.7302379722537
"7341",0.6099355007791
"7344",0.427629086622732
"7346",1.8885732724076
"7350",4.48809056471755
"7351",1.3301597743978
"7353",0.541516359321701
"7354",0.602438817568445
"7356",0.602438817568445
"7357",2.99780373509977
"7359",1.01623701707034
"7360",1.676723721574
"7363",0.678555348434241
"7364",0.990316595266113
"7366",0.541516359321701
"7367",0.427629086622732
"7368",0.427629086622732
"7369",0.678555348434241
"7370",1.6430673036151
"7372",1.676723721574
"7637",1.8885732724076
"7639",0.427629086622732
"7640",0.602438817568445
"7641",0.602438817568445
"7643",1.00905853339954
"7646",2.03203122789151
"7649",0.625487986224311
"7650",0.481658876240883
"7651",2.99780373509977
"7652",0.602438817568445
"7653",1.47690985113702
"7654",1.01623701707034
"7655",2.70094949139679
"7658",2.33805127055055
"7659",1.8885732724076
"7660",0.369976341432314
"7663",0.696315770639631
"7665",0.678555348434241
"7666",1.49822189883567
"7667",1.01623701707034
"7668",2.45252387377268
"7669",0.6099355007791
"7671",0.63493171203735
"7672",0.541516359321701
"7673",1.66351345467605
"7678",0.704980648457659
"7680",2.76421275702985
"7682",1.676723721574
"7683",2.45252387377268
"7684",2.03203122789151
"7685",1.13655037616111
"7688",1.49822189883567
"7689",1.8885732724076
"7690",2.48955250345692
"7693",3.98464175278778
"7694",0.549330527851066
"7695",1.13655037616111
"7696",4.48809056471755
"7699",1.676723721574
"7701",0.541516359321701
"7703",1.13655037616111
"7704",1.47690985113702
"7705",1.6430673036151
"7709",1.01623701707034
"7710",1.00905853339954
"7711",0.427629086622732
"7714",0.625487986224311
"7715",1.3301597743978
"7716",0.549330527851066
"7717",2.03203122789151
"7718",2.03203122789151
"7721",1.13655037616111
"7723",0.427629086622732
"7724",1.13655037616111
"7726",0.549330527851066
"7728",0.696315770639631
"7729",1.3301597743978
"7730",2.70094949139679
"7731",1.3301597743978
"7733",2.39797213545487
"7735",2.21028847524071
"7737",1.01623701707034
"7738",1.49822189883567
"7739",1.676723721574
"7743",0.87922843736651
"7744",2.21028847524071
"7745",0.427629086622732
"7747",0.625487986224311
"7748",0.625487986224311
"7751",2.39797213545487
"7752",0.784293403060719
"7753",0.541516359321701
"7755",1.47690985113702
"7756",1.47690985113702
"7757",2.45252387377268
"7758",0.678555348434241
"7761",2.76421275702985
"7762",0.990316595266113
"7767",1.01623701707034
"7768",1.676723721574
"7769",2.21028847524071
"7770",1.8885732724076
"7772",0.602438817568445
"7773",1.00905853339954
"7774",0.369976341432314
"7775",0.696315770639631
"7778",2.45413888298908
"7780",0.678555348434241
"7781",0.696315770639631
"7782",1.6430673036151
"7787",0.541516359321701
"7788",0.481658876240883
"7791",0.6099355007791
"7793",0.6099355007791
"7794",2.03203122789151
"7795",1.676723721574
"7797",1.6430673036151
"7798",0.602438817568445
"7799",4.48809056471755
"7804",1.8885732724076
"7807",3.98464175278778
"7808",1.49822189883567
"7809",1.676723721574
"7810",0.609534117034277
"7811",2.45252387377268
"7812",0.549330527851066
"7819",0.704980648457659
"7820",0.76455533885542
"7821",1.8885732724076
"7822",0.6099355007791
"7823",0.678555348434241
"7824",0.602438817568445
"7825",2.76421275702985
"7827",1.13655037616111
"7828",0.609534117034277
"7829",2.21028847524071
"7831",0.427629086622732
"7833",0.6099355007791
"7834",2.7302379722537
"7836",2.45413888298908
"7838",2.33805127055055
"7839",2.39797213545487
"7840",2.21028847524071
"7841",0.416721861128258
"7842",0.990316595266113
"7843",2.39797213545487
"7844",2.39797213545487
"7845",0.549330527851066
"7846",0.602438817568445
"7847",0.602438817568445
"7848",0.678555348434241
"7853",1.3301597743978
"7854",0.990316595266113
"7855",1.6430673036151
"7858",2.39797213545487
"7859",1.01623701707034
"7861",0.541516359321701
"7862",0.602438817568445
"7863",0.696315770639631
"7864",0.369976341432314
"7865",0.541516359321701
"7867",1.01623701707034
"7868",0.541516359321701
"7869",1.00905853339954
"7870",0.87922843736651
"7871",0.481658876240883
"7872",0.609534117034277
"7873",0.427629086622732
"7874",2.70094949139679
"7875",0.6099355007791
"7876",0.87922843736651
"7880",0.549330527851066
"7882",0.696315770639631
"7883",0.6099355007791
